timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697587925915,898,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-8,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,898,0,0
1697587925913,997,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-4,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587925913,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-4,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587925921,989,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-4,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,989,0,0
1697587926006,1000,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-27,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926006,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-27,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926013,993,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-27,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,993,0,0
1697587926011,997,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-29,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926011,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-29,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926018,990,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-29,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,990,0,0
1697587926107,904,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-26,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587926107,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-26,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587926115,896,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-26,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,896,0,0
1697587926109,997,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-15,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926109,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-15,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926117,989,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-15,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,989,0,0
1697587926210,900,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-12,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926210,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-12,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926217,893,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-12,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,893,0,0
1697587924910,2202,Get Count Available Participant,200,OK,172.19.252.206:1099-Thread Group 1-14,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,2202,0,0
1697587924213,2994,Get Count Available Participant,200,OK,172.19.252.206:1099-Thread Group 1-19,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,2994,0,0
1697587924211,3002,Get Count Available Participant,200,OK,172.19.252.206:1099-Thread Group 1-24,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,3002,0,0
1697587926813,496,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-8,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587926813,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-8,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587926817,492,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-8,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,492,0,0
1697587926910,500,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-4,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587926910,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-4,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587926914,496,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-4,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,496,0,0
1697587927006,407,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-27,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927006,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-27,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927010,403,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-27,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,403,0,0
1697587927008,407,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-29,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927008,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-29,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927012,403,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-29,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,403,0,0
1697587927011,497,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-26,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927011,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-26,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927015,493,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-26,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,493,0,0
1697587926317,1196,Get IDT by  Group by Week Waiting and Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-1,text,false,,731,2610,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/internship-data/631849667658850012cec2f6/idt/supervisor/group-by-week/1,4,0,0
1697587926317,4,Get IDT by  Group by Week Waiting and Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-1,text,true,,453,1305,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/internship-data/631849667658850012cec2f6/idt/supervisor/group-by-week/1,4,0,0
1697587926321,1192,Get IDT by  Group by Week Waiting and Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-1,text,false,,278,1305,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/internship-data/631849667658850012cec2f6/idt/supervisor/group-by-week/1,1192,0,0
1697587926316,1199,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-23,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587926316,6,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-23,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587926322,1193,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-23,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1193,0,0
1697587926316,1200,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-13,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926316,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-13,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926323,1193,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-13,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1193,0,0
1697587926411,1199,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-20,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926411,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-20,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926418,1192,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-20,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1192,0,0
1697587926413,1198,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-30,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587926413,6,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-30,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587926419,1192,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-30,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1192,0,0
1697587926506,1202,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-22,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587926506,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-22,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587926514,1194,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-22,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1194,0,0
1697587926507,1202,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-16,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926507,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-16,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926514,1195,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-16,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1195,0,0
1697587926509,1298,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-28,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926509,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-28,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926516,1291,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-28,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1291,0,0
1697587926513,1299,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-21,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926513,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-21,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926520,1292,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-21,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1292,0,0
1697587926609,1206,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-5,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926609,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-5,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926616,1199,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-5,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1199,0,0
1697587926610,1207,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-9,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926610,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-9,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926617,1200,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-9,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1200,0,0
1697587926612,1207,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-10,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926612,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-10,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926619,1200,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-10,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1200,0,0
1697587926613,1207,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-18,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926613,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-18,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926620,1200,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-18,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1200,0,0
1697587926706,1201,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-7,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926706,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-7,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926714,1193,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-7,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1193,0,0
1697587926708,1201,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-17,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926708,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-17,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926715,1194,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-17,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1194,0,0
1697587926709,1201,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-11,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926709,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-11,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926716,1194,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-11,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1194,0,0
1697587926708,1203,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-3,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926708,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-3,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926716,1195,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-3,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1194,0,0
1697587926710,1201,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.206:1099-Thread Group 1-6,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,2
1697587926710,6,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-6,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,2
1697587926716,1195,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-6,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1195,0,0
1697587925613,2300,Get Count Available Participant,200,OK,172.19.252.206:1099-Thread Group 1-25,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,2300,0,0
1697587927515,600,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-23,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927515,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.206:1099-Thread Group 1-23,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927518,597,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.206:1099-Thread Group 1-23,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,597,0,0
1697587927516,601,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.206:1099-Thread Group 1-13,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,5,0,0
